state,county,key,primary_search_url,source,active,confidence_base,quality,version
GA,Fulton,GA-Fulton,https://fultoncountytaxes.org/propertytax/search,Search,true,0.92,ok,1
GA,Fulton Cities,GA-FultonCities,https://fultoncountytaxes.org/propertytax/search,Search,true,0.92,ok,1
GA,Fulton Solid Waste,GA-FultonSolidWaste,https://fultoncountytaxes.org/propertytax/search,Search,true,0.92,ok,1
GA,Gainesville City,GA-GainesvilleCity,http://www.gainesvilletax.org/,Base,false,0.78,ok,1
GA,Gilmer,GA-Gilmer,https://gilmercounty.paytaxes.net/customer/,Base,false,0.78,ok,1
GA,Gordon,GA-Gordon,https://gordon.paytaxes.net/customer/,Base,false,0.78,ok,1
GA,Grady,GA-Grady,https://qpublic.schneidercorp.com/Application.aspx?AppID=1065&LayerID=25364&PageTypeID=2&PageID=10318,Search,true,0.92,ok,1
GA,Gwinnett,GA-Gwinnett,https://www.gwinnetttaxcommissioner.com/property-tax/view-pay-your-taxes,Search,true,0.92,ok,1
GA,Haralson,GA-Haralson,https://haralson.paytaxes.net/customer/,Base,false,0.78,ok,1
GA,Heard,GA-Heard,https://heard.paytaxes.net/customer/,Base,false,0.78,ok,1
GA,Henry,GA-Henry,https://www.henrytc.org/taxes.html#/WildfireSearch,Base,true,0.78,ok,1
GA,Houston,GA-Houston,https://houstoncounty.paytaxes.net/customer/,Base,false,0.78,ok,1
GA,Jasper,GA-Jasper,,,false,0,no_url,2
GA,Jones,GA-Jones,https://jonescounty.paytaxes.net/customer/,Base,false,0.78,ok,1
GA,Kennesaw City,GA-KennesawCity,https://www.municipalonlinepayments.com/kennesawga/tax/search/detail/,Base,true,0.78,ok,1
GA,Lamar,GA-Lamar,https://lamarcounty.paytaxes.net/customer/,Base,false,0.78,ok,1
GA,Laurens,GA-Laurens,https://laurens.paytaxes.net/customer/,Base,false,0.78,ok,1
GA,Lee,GA-Lee,https://lee.paytaxes.net/customer/,Base,false,0.78,ok,1
GA,Long,GA-Long,https://www.longcountytax.com/taxes.html#/WildfireSearch,Search,true,0.92,ok,1
GA,Lumpkin,GA-Lumpkin,http://www.lumpkincountytax.com/TaxSearch/,Base,false,0.78,ok,1
GA,Madison,GA-Madison,https://madison.paytaxes.net/customer/,Base,false,0.78,ok,1
GA,Mc Intosh,GA-McIntosh,https://mcintosh.paytaxes.net/customer/,Base,false,0.78,ok,1
GA,Milton City,GA-MiltonCity,https://www.municipalonlinepayments.com/miltonga/tax/search/detail/,Base,true,0.78,ok,1
GA,Monroe,GA-Monroe,https://monroe.paytaxes.net/customer/,Base,false,0.78,ok,1
GA,Morgan,GA-Morgan,https://morgan.paytaxes.net/customer/,Base,false,0.78,ok,1
GA,Muscogee,GA-Muscogee,http://publicaccess.columbusga.org/iaswpub/Datalets/,Base,false,0.78,ok,1
GA,Palmetto City,GA-PalmettoCity,http://taxes.citypalmetto.com/,Base,true,0.78,ok,1
GA,Paulding,GA-Paulding,https://paulding.paytaxes.net/customer/,Base,false,0.78,ok,1
GA,Peach,GA-Peach,http://www.peachcountytax.com/,Base,true,0.78,ok,1
GA,Pickens,GA-Pickens,https://pickensproperty.assurancegov.com/Property/Search,Search,true,0.92,ok,1
GA,Pierce,GA-Pierce,https://pierce.paytaxes.net/customer/,Base,false,0.78,ok,1
GA,Pike,GA-Pike,https://pike.paytaxes.net/3.0/,Base,false,0.78,ok,1
GA,Powder Springs City,GA-PowderSpringsCity,https://wipp.edmundsassoc.com/Wipp/,Base,true,0.78,ok,1
GA,Pulaski,GA-Pulaski,https://pulaskicountyga.governmentwindow.com/tax.html,Search,true,0.92,ok,1
GA,Putnam,GA-Putnam,https://putnam.paytaxes.net/customer/,Base,false,0.78,ok,1
GA,Riverdale City,GA-RiverdaleCity,https://riverdale.paytaxes.net/customer/,Base,false,0.78,ok,1
GA,Roswell,GA-Roswell,https://munis-web.ci.roswell.ga.us/MSS/citizens/RealEstate/Default.aspx?mode=new,Base,false,0.78,ok,1
GA,Savannah City,GA-SavannahCity,http://revenue.savannahga.gov/revwebpay/WebPortal/WEB_PT_MAIN.aspx?command=REPORTPARAMETERSTYLE&style=&group=RE,Search,true,0.92,ok,1
GA,Smyrna,GA-Smyrna,https://smyrna.paytaxes.net/customer/,Base,false,0.78,ok,1
GA,Spaulding,GA-Spaulding,http://www.spaldingcountytax.com/,Base,true,0.78,ok,1
GA,Sumter,GA-Sumter,http://www.sumtercountygatax.com/,Base,true,0.78,ok,1
GA,Thomas,GA-Thomas,https://thomascountyga.governmentwindow.com/tax.html,Search,true,0.92,ok,1
GA,Tift,GA-Tift,https://tiftcounty.paytaxes.net/customer/,Base,false,0.78,ok,1
GA,Toccoa City,GA-ToccoaCity,https://www.invoicecloud.com/portal/(S(xkepqelrtghf3prgwu1eiiwj))/2/,Base,true,0.78,ok,1
GA,Troup,GA-Troup,https://pay.troupcountytax.com/,Search,true,0.92,ok,1
GA,Union City,GA-UnionCity,https://unioncityga.governmentwindow.com/,Base,true,0.78,ok,1
GA,Vesta Holdings,GA-VestaHoldings,http://blackbox1.vestaholdings.com/p9/infoaccount/,Base,true,0.78,ok,1
GA,Vidalia,GA-Vidalia,https://vidalia.paytaxes.net/customer/,Base,false,0.78,ok,1
GA,Walker,GA-Walker,https://walkerproperty.assurancegov.com/Property/Search,Search,true,0.92,ok,1
GA,Ware,GA-Ware,https://d1ebsyxxbc7tep.cloudfront.net/,Base,true,0.78,ok,1
GA,Warner Robins City,GA-WarnerRobinsCity,https://wrga.governmentwindow.com/tax.html,Search,true,0.92,ok,1
GA,Washington,GA-Washington,https://washingtoncountyga.governmentwindow.com/,Base,true,0.78,ok,1
GA,West Point,GA-WestPoint,https://westpoint.paytaxes.net/customer/,Base,false,0.78,ok,1
GA,Wilkinson,GA-Wilkinson,https://wilkinson.paytaxes.net/customer/,Base,false,0.78,ok,1
GA,Woodstock City,GA-WoodstockCity,https://woodstock.surecourt.com/epay/epay/,Base,false,0.78,ok,1
GU,Guam,GU-Guam,https://www.guamtax.com/,Base,true,0.78,ok,1
HI,Honolulu,HI-Honolulu,https://qpublic.schneidercorp.com/Application.aspx?App=HonoluluCountyHI&PageType=Search,Search,true,0.92,ok,1
IA,Buchanan,IA-Buchanan,https://www.iowataxandtags.org/tax/,Base,false,0.78,ok,1
IA,Clayton,IA-Clayton,https://www.iowataxandtags.org/tax/,Base,false,0.78,ok,1
IA,Clinton,IA-Clinton,https://www.iowatreasurers.org/iscta/secure/,Base,false,0.78,ok,1
IA,Dallas,IA-Dallas,https://www.iowatreasurers.org/iscta/secure/,Base,false,0.78,ok,1
IA,Dickinson,IA-Dickinson,https://www.iowataxandtags.org/tax/,Base,false,0.78,ok,1
IA,Floyd,IA-Floyd,https://www.iowataxandtags.org/tax/,Base,false,0.78,ok,1
IA,Iowa,IA-Iowa,https://www.iowataxandtags.org/tax/,Base,false,0.78,ok,1
IA,Johnson,IA-Johnson,https://www.iowataxandtags.org/tax/,Base,false,0.78,ok,1
IA,Linn,IA-Linn,https://www.iowataxandtags.org/tax/,Base,false,0.78,ok,1
IA,Montgomery,IA-Montgomery,https://www.iowataxandtags.org/tax/,Base,false,0.78,ok,1
IA,Polk,IA-Polk,https://www.iowataxandtags.org/tax/,Base,false,0.78,ok,1
IA,Pottawattamie,IA-Pottawattamie,http://www.pottco.org/x/,Base,false,0.78,ok,1
IA,Poweshiek,IA-Poweshiek,https://www.iowataxandtags.org/tax/,Base,false,0.78,ok,1
IA,Story,IA-Story,https://www.iowatreasurers.org/,Base,true,0.78,ok,1
IA,Woodbury,IA-Woodbury,https://www.iowatreasurers.org/iscta/secure/,Base,false,0.78,ok,1
IA,Worth,IA-Worth,https://www.iowatreasurers.org/iscta/secure/,Base,false,0.78,ok,1
ID,Ada,ID-Ada,,,false,0,no_url,2
IL,Adams,IL-Adams,http://adamsil.devnetwedge.com/view/RE/,Base,false,0.78,ok,1
IL,Boone,IL-Boone,http://booneil.devnetwedge.com/print/RE/,Base,false,0.78,ok,1
IL,Bureau,IL-Bureau,https://propertytaxonline.org/Bureau/,Search,true,0.92,ok,1
IL,Champaign,IL-Champaign,http://www.co.champaign.il.us/,Base,true,0.78,ok,1
IL,Christian,IL-Christian,http://www.fikeandfike.com/propertytax/Christian/,Base,true,0.78,ok,1
IL,Clark,IL-Clark,https://clarkil.devnetwedge.com/,Search,true,0.92,ok,1
IL,Coles,IL-Coles,http://colesil.devnetwedge.com/,Base,true,0.78,ok,1
IL,Cook,IL-Cook,http://cookcountytreasurer.com/pinsummary.aspx,Search,false,0.92,ok,1
IL,Cook Clerk,IL-CookClerk,http://www.cookcountyclerk.com/tsd/delinquenttaxsearch/Pages/DelinquentTaxSearch.aspx,Search,true,0.92,ok,1
IL,Cook County,IL-CookCounty,,,false,0,no_url,1
IL,Cook Treasurer,IL-CookTreasurer,https://www.cookcountytreasurer.com/setsearchparameters.aspx,Search,true,0.92,ok,1
IL,Cook TU,IL-CookTU,http://taxesunlimitedonline.com/,Base,false,0.78,ok,1
IL,De Kalb,IL-DeKalb,http://gisweb.co.de-kalb.il.us/qtas/,Base,false,0.78,ok,1
IL,Du Page,IL-DuPage,https://propertylookup.dupagecounty.gov/search/commonsearch.aspx?mode=parid,Search,true,0.92,ok,1
IL,Du Page Clerk,IL-DuPageClerk,http://www.dupageco.org/CountyClerk/,Base,true,0.78,ok,1
IL,Greene,IL-Greene,https://propertytaxonline.org/Greene/InquiryCriteria.aspx,Search,true,0.92,ok,1
IL,Grundy,IL-Grundy,http://www.fikeandfike.com/propertytax/Grundy/,Base,false,0.78,ok,1
IL,Henry,IL-Henry,http://henryil.devnetwedge.com/view/RE/,Base,false,0.78,ok,1
IL,Jackson,IL-Jackson,http://jacksonil.devnetwedge.com/view/RE/,Base,false,0.78,ok,1
IL,Jefferson,IL-Jefferson,http://67.36.172.145/cgi-bin/,Base,true,0.78,ok,1
IL,Jersey,IL-Jersey,https://jerseyil.devnetwedge.com/parcel/view,Base,false,0.78,ok,1
IL,Kane,IL-Kane,https://kaneil.devnetwedge.com/,Search,true,0.92,ok,1
IL,Kankakee,IL-Kankakee,http://treasurer.k3county.net/,Base,false,0.78,ok,1
IL,Kendall,IL-Kendall,http://taxinquiry.co.kendall.il.us/forms/,Base,false,0.78,ok,1
IL,Knox,IL-Knox,http://taxinq.co.knox.il.us/view/RE/,Base,false,0.78,ok,1
IL,Lake,IL-Lake,http://www.lakecountyil.gov/Treasurer/Payments/Pages/CurrentPaymentStatus.aspx,Search,true,0.92,ok,1
IL,La Salle,IL-LaSalle,http://www.lasallecounty.org/cidnet/tre/public/,Base,false,0.78,ok,1
IL,Livingston,IL-Livingston,http://livingstonil.devnetwedge.com/view/RE/,Base,false,0.78,ok,1
IL,Logan,IL-Logan,http://taxsearch.co.logan.il.us/,Base,true,0.78,ok,1
IL,Macon,IL-Macon,http://www.fikeandfike.com/,Base,true,0.78,ok,1
IL,Macoupin,IL-Macoupin,https://il981.cichosting.com/atasportal/parcelSearch.aspx,Base,false,0.78,ok,1
IL,Madison,IL-Madison,http://reweb1.co.madison.il.us/,Base,true,0.78,ok,1
IL,Marion,IL-Marion,http://marionil.devnetwedge.com/view/RE/,Base,false,0.78,ok,1
IL,Mc Henry,IL-McHenry,http://mchenrycotaxweb.org/subscribers/forms/,Base,false,0.78,ok,1
IL,Mc Lean,IL-McLean,https://mcleanil.devnetwedge.com/,Search,true,0.92,ok,1
IL,Monroe,IL-Monroe,http://propertytaxonline.org/Monroe/,Base,true,0.78,ok,1
IL,Ogle,IL-Ogle,http://beacon.schneidercorp.com/,Base,true,0.78,ok,1
IL,Peoria,IL-Peoria,http://propertytax.peoriacounty.org/parcel/view/,Base,true,0.78,ok,1
IL,Rock Island,IL-RockIsland,http://www.rockislandcounty.org/,Base,true,0.78,ok,1
IL,Saline,IL-Saline,http://salineil.devnetwedge.com/view/RE/,Base,false,0.78,ok,1
IL,Sangamon,IL-Sangamon,http://tax.co.sangamon.il.us/SangamonCountyWeb/app/,Base,true,0.78,ok,1
IL,Shelby,IL-Shelby,https://propertytaxonline.org/Shelby/InquiryCriteria.aspx?i=1,Search,true,0.92,ok,1
IL,Stark,IL-Stark,http://www.fikeandfike.com/propertytax/Stark/,Base,true,0.78,ok,1
IL,St Clair,IL-StClair,http://www.co.st-clair.il.us/StClairCoWeb/PageComponents/Templates/parcel/,Base,true,0.78,ok,1
IL,Stephenson,IL-Stephenson,http://taxrecords.co.stephenson.il.us/,Base,false,0.78,ok,1
IL,Tazewell,IL-Tazewell,http://tazewellil.devnetwedge.com/parcel/view/,Base,true,0.78,ok,1
IL,Vermilion,IL-Vermilion,http://taxinquiry.vercounty.org/,Base,true,0.78,ok,1
IL,Whiteside,IL-Whiteside,http://whitesideil.devnetwedge.com/view/RE/,Base,false,0.78,ok,1
IL,Will,IL-Will,https://willcountytreasurer.us/taxes.html#/WildfireSearch,Search,true,0.92,ok,1
IL,Winnebago,IL-Winnebago,http://treasurer.wincoil.us/,Base,false,0.78,ok,1
IN,Adams,IN-Adams,http://web1.adams-county.com/pti_release/,Base,true,0.78,ok,1
IN,Allen,IN-Allen,,,false,0,no_url,1
IN,Bartholomew,IN-Bartholomew,https://beacon.schneidercorp.com/Application.aspx?AppID=1130&LayerID=28606&PageTypeID=2&PageID=12977,Search,true,0.92,ok,1
IN,Benton,IN-Benton,https://bentonin.wthgis.com/tgis/,Base,true,0.78,ok,1
IN,Benton FD,IN-BentonFD,http://www.itricityfreedomdata.com/content/,Base,true,0.78,ok,1
IN,Blackford,IN-Blackford,https://beacon.schneidercorp.com/,Base,true,0.78,ok,1
IN,Boone,IN-Boone,https://www.invoicecloud.com/boonecounty,Search,true,0.92,ok,1
IN,Brown,IN-Brown,https://brownin.wthgis.com/tgis/,Base,true,0.78,ok,1
IN,Carroll,IN-Carroll,https://beaconbeta.schneidercorp.com/,Base,true,0.78,ok,1
IN,Cass,IN-Cass,https://www.govtechtaxpro.com/,Base,true,0.78,ok,1
IN,Clark,IN-Clark,http://egis.39dn.com/egis/View/,Base,true,0.78,ok,1
IN,Clay,IN-Clay,https://clayin.wthgis.com/tgis/,Base,true,0.78,ok,1
IN,Clay FD,IN-ClayFD,http://www.itricityfreedomdata.com/content/,Base,true,0.78,ok,1
IN,Clinton,IN-Clinton,http://beacon.schneidercorp.com/,Base,true,0.78,ok,1
IN,Crawford,IN-Crawford,https://beacon.schneidercorp.com/,Base,true,0.78,ok,1
IN,Daviess,IN-Daviess,https://www.govtechtaxpro.com/,Base,true,0.78,ok,1
IN,Daviess FD,IN-DaviessFD,http://www.itricityfreedomdata.com/content/,Base,true,0.78,ok,1
IN,Dearborn,IN-Dearborn,https://beacon.schneidercorp.com/,Base,true,0.78,ok,1
IN,Dearborn FD,IN-DearbornFD,http://www.itricityfreedomdata.com/content/,Base,true,0.78,ok,1
IN,Decatur,IN-Decatur,https://beacon.schneidercorp.com/,Base,true,0.78,ok,1
IN,Decatur FD,IN-DecaturFD,http://www.itricityfreedomdata.com/content/,Base,true,0.78,ok,1
IN,De Kalb,IN-DeKalb,https://beacon.schneidercorp.com/,Base,true,0.78,ok,1
IN,Delaware,IN-Delaware,https://tax.co.delaware.in.us/egov/apps/bill/,Base,false,0.78,ok,1
IN,Dubois,IN-Dubois,https://duboisin.wthgis.com/tgis/,Base,true,0.78,ok,1
IN,Elkhart,IN-Elkhart,https://www.invoicecloud.com/,Base,true,0.78,ok,1
IN,Fayette,IN-Fayette,http://www.itricityfreedomdata.com/content/,Base,true,0.78,ok,1
IN,Floyd,IN-Floyd,http://egis.39dn.com/egis/View/,Base,true,0.78,ok,1
IN,Fountain,IN-Fountain,https://beacon.schneidercorp.com/,Base,true,0.78,ok,1
IN,Fountain FD,IN-FountainFD,http://www.itricityfreedomdata.com/content/,Base,true,0.78,ok,1
IN,Franklin,IN-Franklin,https://franklinin.wthgis.com/tgis/,Base,true,0.78,ok,1
IN,Fulton,IN-Fulton,https://fultonin.wthgis.com/tgis/,Base,true,0.78,ok,1
IN,Fulton FD,IN-FultonFD,http://www.itricityfreedomdata.com/content/,Base,true,0.78,ok,1
IN,Gibson,IN-Gibson,https://beacon.schneidercorp.com/,Base,true,0.78,ok,1
IN,Gibson FD,IN-GibsonFD,http://www.itricityfreedomdata.com/content/,Base,true,0.78,ok,1
IN,Grant,IN-Grant,http://treasurer.grant.in.datapitstop.us/,Base,true,0.78,ok,1
IN,Greene,IN-Greene,https://greenein.wthgis.com/tgis/,Base,true,0.78,ok,1
IN,Hamilton,IN-Hamilton,http://www.hamiltoncounty.in.gov/apps/reports/,Base,false,0.78,ok,1
IN,Hancock,IN-Hancock,http://beacon.schneidercorp.com/,Base,true,0.78,ok,1
IN,Harrison,IN-Harrison,http://egis.39dn.com/egis/View/,Base,true,0.78,ok,1
IN,Hendricks,IN-Hendricks,http://www.co.hendricks.in.us/dwlookup/,Base,false,0.78,ok,1
IN,Henry,IN-Henry,https://beacon.schneidercorp.com/,Base,true,0.78,ok,1
IN,Howard,IN-Howard,http://beacon.schneidercorp.com/,Base,true,0.78,ok,1
IN,Huntington,IN-Huntington,http://www.itricityfreedomdata.com/content/,Base,true,0.78,ok,1
IN,Jackson,IN-Jackson,https://thinkopengis.jackson.in.wthtechnology.com/tgis/,Base,false,0.78,ok,1
IN,Jackson FD,IN-JacksonFD,http://www.itricityfreedomdata.com/content/,Base,true,0.78,ok,1
IN,Jasper,IN-Jasper,https://beacon.schneidercorp.com/,Base,true,0.78,ok,1
IN,Jay,IN-Jay,http://in-jay-county.governmax.com/svc/collectmax/,Base,false,0.78,ok,1
IN,Jefferson,IN-Jefferson,https://jeffersonin.wthgis.com/tgis/,Base,true,0.78,ok,1
IN,Jennings,IN-Jennings,https://jenningsin.wthgis.com/tgis/,Base,true,0.78,ok,1
IN,Johnson,IN-Johnson,http://beacon.schneidercorp.com/,Base,true,0.78,ok,1
IN,Johnson FD,IN-JohnsonFD,http://www.itricityfreedomdata.com/content/,Base,true,0.78,ok,1
IN,Knox,IN-Knox,https://beacon.schneidercorp.com/,Base,true,0.78,ok,1
IN,Knox FD,IN-KnoxFD,http://www.itricityfreedomdata.com/content/,Base,true,0.78,ok,1
IN,Kosciusko,IN-Kosciusko,http://beacon.schneidercorp.com/,Base,true,0.78,ok,1
IN,La Grange,IN-LaGrange,https://lowtaxinfo.com/lagrangecounty/,Search,true,0.92,ok,1
IN,Lake,IN-Lake,https://in-lake.publicaccessnow.com/PropertyTax/TaxSearch.aspx,Search,true,0.92,ok,1
IN,La Porte,IN-LaPorte,https://beacon.schneidercorp.com/,Base,true,0.78,ok,1
IN,Lawrence,IN-Lawrence,http://www.itricityfreedomdata.com/content/,Base,true,0.78,ok,1
IN,Madison,IN-Madison,http://treasurer.madisoncounty48.us/,Base,true,0.78,ok,1
IN,Madison FD,IN-MadisonFD,http://www.itricityfreedomdata.com/content/,Base,true,0.78,ok,1
IN,Marion,IN-Marion,https://www.biz.indygov.org/treasurer/property/,Base,true,0.78,ok,1
IN,Marion Auctions,IN-MarionAuctions,https://liveauctions.govease.com/in/inmarion/1282/PublicPortalRecords/,Base,true,0.78,ok,1
IN,Marshall,IN-Marshall,http://egis.39dn.com/egis/View/,Base,true,0.78,ok,1
IN,Martin,IN-Martin,https://www.govtechtaxpro.com/,Base,true,0.78,ok,1
IN,Miami,IN-Miami,http://egis.39dn.com/egis/View/,Base,true,0.78,ok,1
IN,Monroe,IN-Monroe,http://egis.39dn.com/egis/View/,Base,true,0.78,ok,1
IN,Montgomery,IN-Montgomery,http://beacon.schneidercorp.com/,Base,true,0.78,ok,1
IN,Morgan,IN-Morgan,http://www.itricityfreedomdata.com/content/,Base,true,0.78,ok,1
IN,Newton,IN-Newton,https://beacon.schneidercorp.com/,Base,true,0.78,ok,1
IN,Noble,IN-Noble,https://beacon.schneidercorp.com/,Base,true,0.78,ok,1
IN,Noble FD,IN-NobleFD,http://www.itricityfreedomdata.com/content/,Base,true,0.78,ok,1
IN,Ohio,IN-Ohio,https://ohioin.wthgis.com/tgis/,Base,true,0.78,ok,1
IN,Orange,IN-Orange,http://egis.39dn.com/egisv4/View/,Base,true,0.78,ok,1
IN,Owen,IN-Owen,https://www.govtechtaxpro.com/,Base,true,0.78,ok,1
IN,Parke,IN-Parke,http://in-parke-treasurer.governmax.com/collectmax/,Base,false,0.78,ok,1
IN,Perry,IN-Perry,https://perryin.wthgis.com/tgis/,Base,true,0.78,ok,1
IN,Pike,IN-Pike,https://pikein.wthgis.com/tgis/,Base,true,0.78,ok,1
IN,Pike FD,IN-PikeFD,http://www.itricityfreedomdata.com/content/,Base,true,0.78,ok,1
IN,Porter,IN-Porter,https://lowtaxinfo.com/portercounty/,Search,true,0.92,ok,1
IN,Posey,IN-Posey,http://poseycountytax.com/taxes/,Base,true,0.78,ok,1
IN,Pulaski,IN-Pulaski,https://pulaskiin.wthgis.com/tgis/,Base,true,0.78,ok,1
IN,Putnam,IN-Putnam,https://putnamin.wthgis.com/tgis/,Base,true,0.78,ok,1
IN,Putnam FD,IN-PutnamFD,http://www.itricityfreedomdata.com/content/,Base,true,0.78,ok,1
IN,Randolph,IN-Randolph,https://randolphin.wthgis.com/tgis/,Base,true,0.78,ok,1
IN,Randolph FD,IN-RandolphFD,http://www.itricityfreedomdata.com/content/,Base,true,0.78,ok,1
IN,Rush,IN-Rush,https://beacon.schneidercorp.com/,Base,true,0.78,ok,1
IN,Scott,IN-Scott,https://scottin.wthgis.com/,Base,true,0.78,ok,1
IN,Shelby,IN-Shelby,http://auditor.shelbycounty73.us/,Base,true,0.78,ok,1
IN,Spencer,IN-Spencer,https://spencerin.wthgis.com/tgis/,Base,true,0.78,ok,1
IN,Starke,IN-Starke,https://starkein.wthgis.com/tgis/,Base,true,0.78,ok,1
IN,Starke FD,IN-StarkeFD,http://www.itricityfreedomdata.com/content/,Base,true,0.78,ok,1
IN,Steuben,IN-Steuben,http://beacon.schneidercorp.com/,Base,true,0.78,ok,1
IN,St Joseph,IN-StJoseph,https://www.itricityfreedomdata.com/content/,Base,true,0.78,ok,1
IN,Sullivan,IN-Sullivan,https://beacon.schneidercorp.com/,Base,true,0.78,ok,1
IN,Switzerland,IN-Switzerland,https://switzerlandin.wthgis.com/tgis/,Base,true,0.78,ok,1
IN,Tippecanoe,IN-Tippecanoe,http://www.itricityfreedomdata.com/content/,Base,true,0.78,ok,1
IN,Tipton,IN-Tipton,https://beacon.schneidercorp.com/,Base,true,0.78,ok,1
IN,Union,IN-Union,https://unionin.wthgis.com/tgis/,Base,true,0.78,ok,1
IN,Vanderburgh,IN-Vanderburgh,http://in-vanderburgh-treasurer.governmax.com/svc/collectmax/,Base,false,0.78,ok,1
IN,Vermillion,IN-Vermillion,https://vermillionin.wthgis.com/tgis/,Base,true,0.78,ok,1
IN,Vigo,IN-Vigo,http://beacon.schneidercorp.com/,Base,true,0.78,ok,1
IN,Wabash,IN-Wabash,https://beacon.schneidercorp.com/,Base,true,0.78,ok,1
IN,Warren,IN-Warren,https://www.invoicecloud.com/portal/,Base,true,0.78,ok,1
IN,Warrick,IN-Warrick,http://in-warrick-treasurer.governmax.com/svc/collectmax/,Base,false,0.78,ok,1
IN,Washington,IN-Washington,https://washingtonin.wthgis.com/tgis/,Base,true,0.78,ok,1
IN,Wayne,IN-Wayne,https://beacon.schneidercorp.com/,Base,true,0.78,ok,1
IN,Wells,IN-Wells,https://beacon.schneidercorp.com/,Base,true,0.78,ok,1
IN,White,IN-White,http://in-white-treasurer.governmax.com/collectmax/,Base,false,0.78,ok,1
IN,Whitley,IN-Whitley,http://beacon.schneidercorp.com/,Base,true,0.78,ok,1
KS,Bourbon,KS-Bourbon,https://dms.bourboncountyks.org/ols/tax/Search/,Base,true,0.78,ok,1
KS,Butler,KS-Butler,http://ww1.bucoks.com/InternetSite/OLS/tax/Search/,Base,true,0.78,ok,1
KS,Coffey,KS-Coffey,http://www.coffey.kansasgov.com/tax/,Base,false,0.78,ok,1
KS,Gray,KS-Gray,http://www.gray.kansasgov.com/tax/,Base,true,0.78,ok,1
KS,Johnson,KS-Johnson,https://taxbill.jocogov.org/,Search,true,0.92,ok,1
KS,Lyon,KS-Lyon,https://beacon.schneidercorp.com/,Base,true,0.78,ok,1
KS,Marion,KS-Marion,http://www.marion.kansasgov.com/tax/,Base,true,0.78,ok,1
KS,Marshall,KS-Marshall,http://www.marshall.kansasgov.com/Tax/,Base,false,0.78,ok,1
KS,Mitchell,KS-Mitchell,http://www.mitchell.kansasgov.com/tax/,Base,true,0.78,ok,1
KS,Morris,KS-Morris,http://www.morris.kansasgov.com/tax/,Base,false,0.78,ok,1
KS,Nemaha,KS-Nemaha,http://ks284.cichosting.com/ttp/tax/Search/,Base,true,0.78,ok,1
KS,Osage,KS-Osage,http://www.osage.kansasgis.com/Tax/,Base,false,0.78,ok,1
KS,Pottawatomie,KS-Pottawatomie,http://www2.pottcounty.org/aspnet/Taxes/,Base,true,0.78,ok,1
KS,Reno,KS-Reno,http://tax.renogov.org/ols/tax/Search/,Base,true,0.78,ok,1
KS,Sedgwick,KS-Sedgwick,https://ssc.sedgwickcounty.org/propertytax/realproperty.aspx?pin={taxid},Search,true,0.92,ok,1
KS,Shawnee,KS-Shawnee,http://www.snco.us/treasurer/,Base,true,0.78,ok,1
KS,Thomas,KS-Thomas,http://ks1057.cichosting.com/tax/search/,Base,true,0.78,ok,1
KS,Wabaunsee,KS-Wabaunsee,http://www.wabaunsee.kansasgov.com/Tax/,Base,false,0.78,ok,1
KS,Wyandotte,KS-Wyandotte,http://landsweb.wycokck.org/LandsWeb/,Base,true,0.78,ok,1
